328,486,402
457,922,492
747,940,438
905,948,356
940,950,288
948,950,266
936,950,288
949,954,238
952,950,384
668,948,654
201,950,808
50,952,914
12,958,948
3,834,952
1,496,954
0,254,954
0,110,952
166,184,948
229,316,950
60,342,918
13,336,796
0,424,590
0,482,500
32,542,504
99,610,522
171,692,536
246,824,564
390,922,606
566,940,602
662,946,622
854,948,434
929,950,222
946,950,184
950,950,166
773,952,182
386,948,324
97,950,444
24,950,564
6,952,710
1,952,894
0,880,940
0,624,950
0,440,952
0,338,952
0,298,950
48,284,948
165,284,948
235,252,950
214,236,948
172,268,948
154,362,948
195,490,948
184,584,928
171,706,848
219,870,780
324,932,714
420,942,668
510,946,674
474,948,726
388,948,708
359,948,582
415,948,542
714,946,514
895,948,280
938,952,98
923,952,248
537,948,584
262,948,762
86,950,908
21,954,942
5,954,954
1,956,956
0,958,954
0,666,954
0,370,954
243,388,948
197,382,948
42,240,950
9,126,872
2,76,752
0,108,670
0,208,654
0,336,668
0,446,670
0,560,678
95,704,674
274,798,672
391,838,696
447,872,710
477,930,726
488,942,738
484,946,802
601,948,914
847,948,724
927,950,316
946,952,94
702,948,254
451,950,318
221,950,362
54,950,444
13,952,624
3,952,840
0,890,928
0,546,948
0,176,952
0,40,954
0,56,954
0,104,952
0,98,950
0,88,950
0,154,924
0,284,892
7,494,886
106,684,874
203,846,852
287,924,806
361,944,758
388,946,722
327,948,696
238,948,648
199,950,566
275,948,588
661,946,652
883,950,424
935,950,192
777,954,354
766,948,432
562,948,666
370,948,854
101,952,930
26,954,950
6,956,954
1,922,954
0,788,954
18,546,952
161,390,948
270,360,948
206,352,948
56,336,952
12,332,950
2,350,900
0,394,732
0,450,608
1,532,546
81,638,504
202,760,470
321,892,372
415,934,312
475,944,314
530,946,354
641,946,350
930,950,168
865,950,268
195,948,452
12,952,782
1,954,942
0,618,954
0,316,924
0,326,878
0,318,924
0,352,950
65,420,948
89,520,948
111,842,858
446,942,844
591,948,842
564,948,840
493,948,840
865,948,548
946,950,376
255,952,862
14,956,950
3,954,862
0,956,952
0,908,954
0,566,954
28,350,950
14,320,950
2,228,952
0,158,952
0,188,878
0,262,788
0,464,718
12,586,696
93,698,674
330,904,648
453,946,580
733,946,748
938,950,570
915,952,478
798,948,300
641,948,332
338,948,450
88,950,522
21,952,566
1,954,892
0,410,950
0,200,772
0,168,732
0,166,752
0,180,810
0,216,884
0,310,936
0,444,950
1,608,950
84,762,928
166,884,894
235,932,832
294,944,756
309,950,738
335,948,754
468,948,616
688,948,718
891,948,634
937,950,470
947,950,490
428,948,666
269,948,832
254,950,922
23,956,954
1,956,956
0,584,954
0,398,954
0,400,952
0,362,954
0,388,936
0,420,866
0,464,578
0,510,504
0,578,474
4,656,450
73,756,414
224,842,476
367,918,524
591,946,530
610,946,598
630,948,686
799,948,748
914,950,676
942,950,498
949,952,440
809,950,422
490,950,442
135,952,494
32,952,474
8,952,510
2,952,632
0,952,868
0,710,936
0,144,952
0,142,950
0,194,952
0,220,952
0,252,950
29,286,948
47,310,948
25,372,948
56,504,948
118,664,946
178,846,916
303,924,862
446,942,774
502,948,714
452,948,678
382,948,668
360,948,636
364,950,534
425,948,498
605,946,608
862,948,480
929,950,326
931,950,338
638,950,464
430,948,678
290,950,888
243,952,936
66,954,950
16,956,954
4,956,956
1,902,954
0,716,954
0,426,954
0,328,954
0,366,950
0,352,954
0,310,942
0,304,826
0,330,692
0,390,604
0,476,566
0,570,546
28,658,528
125,738,510
219,808,510
295,878,514
379,932,524
513,942,530
615,946,582
704,948,618
789,946,622
903,948,608
939,950,566
948,950,470
936,952,342
737,950,314
380,948,452
22,952,712
5,952,814
1,954,918
0,918,946
0,658,952
0,400,954
0,318,938
0,314,916
0,272,912
0,226,896
0,198,864
0,270,884
0,356,930
13,644,950
98,818,946
198,920,922
292,940,870
342,946,860
326,946,878
406,948,888
497,948,840
525,950,716
620,948,632
916,950,536
942,950,406
949,952,402
791,950,498
491,952,612
246,948,864
67,952,934
17,954,950
4,956,954
1,956,956
0,934,954
0,772,956
0,466,954
0,384,952
0,408,952
0,378,952
0,326,922
0,294,872
0,316,814
0,362,728
0,416,664
0,476,596
0,546,548
33,618,524
126,692,502
205,742,518
257,818,552
345,910,568
414,938,610
434,944,690
485,946,820
600,948,918
831,948,806
925,950,518
946,954,368
884,950,416
641,950,424
438,948,422
249,950,466
74,950,542
17,954,662
4,952,836
1,954,930
0,832,948
0,578,952
0,344,954
0,206,952
0,230,932
18,266,946
94,206,948
58,146,948
12,140,950
2,214,952
0,338,940
24,482,930
79,648,914
182,824,874
311,918,824
392,940,770
423,946,708
415,948,696
380,948,720
323,950,760
231,948,784
229,948,740
505,948,648
831,948,458
922,950,274
945,950,284
694,950,428
501,948,562
319,948,810
254,950,920
239,950,944
94,952,948
22,956,956
5,956,954
1,930,954
10,784,952
262,654,948
473,572,946
415,554,948
251,556,948
73,538,948
17,522,950
3,520,886
0,546,800
0,608,718
46,696,640
146,792,552
262,878,478
338,932,442
362,946,442
326,946,528
287,946,722
551,946,756
846,948,570
926,950,274
946,952,132
866,952,222
574,950,346
251,948,472
15,952,690
0,954,932
0,596,952
0,150,954
0,150,952
0,190,942
0,248,912
0,388,892
58,624,886
152,798,848
259,910,828
405,946,812
469,948,806
448,950,820
453,948,764
526,948,786
775,948,746
941,952,306
514,950,640
184,948,814
46,952,922
3,954,950
0,958,956
0,956,956
0,938,956
0,736,954
0,468,954
4,308,952
0,290,950
0,270,954
0,250,952
0,256,932
0,308,858
0,400,816
0,488,788
18,586,752
215,748,650
312,792,612
374,808,582
456,824,582
461,868,588
449,926,624
422,946,710
427,946,812
458,948,866
520,948,810
609,948,688
710,950,520
761,948,332
783,948,264
760,948,272
632,950,342
290,948,552
67,950,812
17,954,922
1,956,954
0,850,954
0,656,954
0,460,954
0,362,952
0,374,858
0,402,776
0,378,780
0,352,778
0,368,808
0,422,854
3,508,898
85,578,936
166,626,944
246,676,946
328,720,926
382,746,904
376,738,888
385,760,862
429,796,840
488,824,828
518,844,806
536,868,772
555,878,756
570,876,730
572,866,686
570,860,678
572,880,680
566,934,670
597,944,660
623,946,642
667,948,600
712,948,540
727,948,496
701,948,478
660,950,462
623,950,470
623,948,476
603,948,548
525,948,722
355,950,896
92,952,940
23,956,952
6,956,956
1,956,956
0,956,956
0,740,954
0,490,954
0,404,952
0,362,952
0,258,952
0,138,952
0,92,880
0,142,818
0,246,814
0,342,834
0,430,840
27,508,812
87,582,794
158,656,772
239,716,758
318,758,744
399,784,730
483,798,714
549,800,712
589,798,714
597,792,696
586,814,666
603,866,636
636,916,620
635,940,618
611,946,612
588,948,598
578,948,586
573,948,596
599,948,588
651,948,548
737,948,438
818,950,340
873,948,262
885,948,230
815,948,252
257,948,474
15,952,868
1,858,852
0,594,752
0,442,742
0,292,700
0,248,666
0,254,644
0,294,628
0,358,630
0,496,696
35,574,736
95,652,776
150,710,788
271,808,766
330,844,744
378,864,720
404,868,716
427,870,722
464,884,736
525,910,664
571,902,624
596,894,620
643,872,582
646,930,540
668,946,502
651,936,466
545,922,440
556,948,374
617,948,376
702,948,404
758,948,448
737,948,562
311,952,914
19,956,954
1,946,956
0,454,954
16,428,942
3,466,862
0,406,788
0,240,650
0,332,656
9,452,702
54,492,710
100,528,714
185,600,736
243,650,742
389,728,676
447,736,654
483,726,630
510,704,610
512,702,616
548,782,600
600,830,582
623,860,574
616,902,556
602,946,592
621,948,624
851,950,378
943,954,178
811,948,238
520,948,386
38,952,678
2,952,780
0,956,936
0,854,948
0,732,952
0,530,818
0,382,714
0,220,644
0,210,570
0,342,596
0,434,622
0,522,678
51,596,734
127,654,784
198,692,818
249,720,832
338,772,806
380,794,788
421,812,770
462,822,758
500,826,746
528,806,714
536,794,694
553,772,648
572,770,620
590,770,596
607,776,570
617,788,560
605,814,554
598,844,538
593,884,478
583,890,468
569,916,432
604,946,358
674,948,378
744,948,436
703,948,592
580,950,792
79,952,946
19,954,952
4,956,956
0,756,954
0,486,954
0,268,954
0,244,952
0,238,832
0,182,750
0,130,668
0,142,578
0,212,548
0,416,662
28,516,710
118,590,726
278,690,740
360,720,750
431,740,750
504,758,750
562,764,752
585,754,736
585,744,690
561,728,652
532,718,624
523,720,596
534,734,580
547,738,564
557,736,552
564,734,546
561,732,544
551,730,534
541,726,530
537,726,532
534,732,534
531,746,536
523,766,534
508,794,542
499,830,558
509,904,542
597,938,496
715,946,412
883,948,314
934,950,290
850,948,378
556,948,548
213,948,712
13,952,846
3,914,912
0,816,940
0,706,936
0,622,950
0,448,952
0,268,952
0,154,934
0,142,842
33,180,746
127,206,680
184,222,640
213,232,602
237,250,548
264,280,500
302,314,460
330,340,436
351,360,432
362,378,440
370,396,446
377,416,450
391,430,464
396,430,472
